Stoltmann,527,1,Premium,HB,2900.84
Wiszowaty,529,16,Rozszerzone,PP,66762.72
Pacholak,529,3,Podstawowe,FB,11824.65
Dylik,529,1,Rozszerzone,SC,4043.81
Kazior,530,1,Podstawowe,FB,65274.38
Kucz,531,3,Podstawowe,FB,66055.99
Krzyk,535,7,Rozszerzone,SC,44781.69
Ruszel,535,1,Podstawowe,BB,6622.97
Soroko,535,3,Rozszerzone,HB,20110.4
Dargacz,536,23,Premium,FB,48769.78
Maślankiewicz,536,7,Premium,FB,17143.59
Młotek,536,3,Podstawowe,PP,6293.48
Domino,536,5,Rozszerzone,FB,10365.18
Reimann,536,3,Rozszerzone,AI,6097.1
Mikus,539,1,Podstawowe,AI,62172.8
Rolak,540,6,Rozszerzone,AI,34592.4
Gogacz,540,5,Premium,FB,28240.65
Ziarek,540,1,Premium,BB,6089.88
Wilma,542,25,Rozszerzone,PP,45442.5
Waloszczyk,542,10,Premium,BB,18766.8
Łuc,542,6,Rozszerzone,PP,11439.48
Choina,542,7,Rozszerzone,AI,11812.36
Grądziel,542,1,Rozszerzone,BB,1746.06
Krekora,544,4,Premium,HB,65755.64
Chalimoniuk,547,1,Rozszerzone,OV,1771.98
Reszke,547,57,Podstawowe,PP,99040.63
Gajownik,549,9,Rozszerzone,BB,29171.03
Wocial,549,13,Rozszerzone,BB,39206.12
Czermak,549,4,Premium,AI,12057.06
Szaj,549,1,Podstawowe,OV,3053.16
Dulik,549,1,Podstawowe,PP,2992.69
Szałkiewicz,552,1,Podstawowe,BB,62916.83
Bernard,553,6,Podstawowe,PP,10448.07
Łągiewka,553,29,Premium,HB,47136.17
Białczyk,553,18,Premium,FB,24351.75
Bartkowicz,553,15,Premium,OV,25726.43
Kuciak,553,7,Premium,HB,9062.09
Roch,553,1,Podstawowe,PP,1296.31
Jarkiewicz,554,4,Premium,OV,12140.42
Rurka,554,17,Premium,FB,53943.98
Słupek,554,1,Rozszerzone,SC,2975.93
Kroczak,554,1,Podstawowe,BB,2794.95
Stuglik,556,3,Rozszerzone,SC,25170.39
Ziętal,556,3,Rozszerzone,AI,25670.79
Stosik,556,3,Premium,PP,24972.63
Chmielak,557,4,Podstawowe,OV,20922.66
Pyszka,558,5,Rozszerzone,BB,55565.07
Kiepura,560,1,Rozszerzone,OV,65339.72
Krokosz,561,1,Rozszerzone,SC,31522.76
Krysik,564,1,Premium,PP,20959.21
Faruga,564,1,Rozszerzone,HB,20958.68
Gwardiak,565,2,Premium,FB,67458.56
Szmurło,566,2,Premium,SC,2839.95
Śmieja,566,34,Rozszerzone,SC,43165.21
Huber,566,44,Podstawowe,OV,67699.5
Budych,566,6,Rozszerzone,SC,7422.51
Makaruk,566,1,Podstawowe,OV,1570.92
Jodko,566,1,Premium,HB,1267.63
Winnik,566,1,Premium,SC,1553.17
Wołoch,566,1,Podstawowe,FB,1707.78
Laszczyk,567,3,Podstawowe,AI,23240.57
Szmagaj,567,1,Premium,OV,7979.64
Neubauer,567,4,Rozszerzone,SC,30441.82
Cyman,568,1,Podstawowe,OV,58259.62
Moryc,569,144,Premium,OV,159552.72
Wielądek,569,1,Premium,FB,1124.05
Jaje,571,58,Podstawowe,BB,67339.16
Maculewicz,571,95,Premium,SC,101855.2
Wyłupek,571,53,Podstawowe,BB,58069.98
Hejna,571,31,Podstawowe,AI,26519.57
Szrama,571,23,Premium,OV,18976.84
Kościukiewicz,571,17,Rozszerzone,BB,13944.42
Błażejak,571,2,Rozszerzone,SC,1743.42
Szabla,572,6,Podstawowe,PP,29749.86
Dadej,572,7,Premium,PP,33563.11
Ciepła,574,36,Podstawowe,AI,62686.26
Nitek,574,2,Premium,SC,2738.83
Gietka,574,36,Podstawowe,SC,50471.46
Sadlik,574,2,Rozszerzone,SC,3273.13
Ciepła,575,6,Podstawowe,BB,26994.81
Szpyt,575,3,Premium,SC,12719.09
Szywała,575,3,Premium,PP,13382.6
Bernard,575,2,Premium,OV,9251.21
Opyrchał,575,2,Podstawowe,PP,9158.27
Karkut,576,59,Rozszerzone,PP,73673.89
Ciuła,576,43,Podstawowe,AI,52054.51
Sosnówka,576,3,Premium,AI,3520.77
Rapa,576,7,Podstawowe,BB,10589.46
Pietraś,576,2,Premium,BB,2473.68
Pacholak,576,2,Rozszerzone,BB,2764.3
Łuc,576,2,Rozszerzone,OV,2838.24
Pyza,577,16,Podstawowe,PP,44751.44
Katana,577,13,Rozszerzone,OV,39420.88
Lipok,577,1,Rozszerzone,HB,2770.28
Wojewodzic,577,1,Rozszerzone,BB,3015.01
Gołota,578,4,Podstawowe,AI,24609.12
Filusz,578,1,Podstawowe,OV,6247.31
Serwa,578,2,Podstawowe,FB,12520.1
Zys,578,1,Rozszerzone,PP,6133.78
Wódka,578,1,Rozszerzone,AI,6104.33
Godyń,579,4,Podstawowe,BB,15390.4
Grosz,579,7,Rozszerzone,OV,27126.33
Graj,579,1,Podstawowe,HB,4091.36
Kukieła,579,4,Premium,OV,16554.04
Leszcz,579,1,Podstawowe,FB,4122.75
Mordal,580,9,Podstawowe,PP,49512.33
Kusik,580,1,Rozszerzone,AI,5885.84
Mazepa,580,1,Premium,AI,5907.1
Tasarz,581,6,Podstawowe,SC,13655.91
Filek,581,21,Rozszerzone,BB,47532.13
Bociek,581,5,Podstawowe,HB,11661.62
Gonet,581,5,Podstawowe,PP,12773.92
Huszcza,581,3,Rozszerzone,AI,7552.06
Flisiak,581,1,Premium,HB,2475.61
Kohnke,582,1,Podstawowe,SC,69051.65
Stryjek,583,1,Rozszerzone,HB,56595.03
Sanetra,584,123,Rozszerzone,AI,164626.27
Sopata,584,9,Rozszerzone,AI,12853.39
Borzych,584,1,Rozszerzone,SC,1361.34
Łuckiewicz,584,1,Podstawowe,FB,1278.4
Milewczyk,585,1,Premium,OV,53891.97
Bastek,587,1,Podstawowe,FB,64686.83
Sularz,588,1,Podstawowe,AI,67496.42
Barej,590,1,Rozszerzone,AI,60178.61
Swacha,591,1,Podstawowe,OV,56321.51
Zaguła,592,5,Premium,HB,61336.65
Fabiszak,593,1,Premium,OV,31874.32
Plebanek,594,3,Premium,HB,10709.04
Armata,594,8,Premium,FB,25722.8
Dziadkiewicz,594,1,Premium,HB,3437.32
Lewicz,594,7,Premium,AI,25400.2
Bartela,594,4,Podstawowe,HB,14206.68
Krywult,595,12,Premium,HB,36313.38
Miętus,595,11,Podstawowe,HB,36386.95
Litwińczuk,595,1,Premium,BB,3336.05
Majak,595,1,Premium,AI,3328.44
Torbus,596,13,Premium,FB,47856.32
Kandziora,597,1,Premium,PP,52765.41
Kretek,598,2,Podstawowe,HB,15701.36
Wichary,598,6,Premium,PP,46425.96
Korek,598,1,Rozszerzone,PP,7717.94
Mitera,599,1,Rozszerzone,BB,8690.62
Zadka,599,4,Podstawowe,SC,34324.54
Kulon,599,1,Podstawowe,AI,8248.15
Komsta,599,2,Rozszerzone,SC,16767.39
Oskroba,600,2,Premium,BB,66223.9
Strama,602,24,Podstawowe,SC,63071.4
Kość,602,6,Premium,AI,15812.85
Armata,603,1,Podstawowe,OV,29145.85
Gomuła,603,1,Rozszerzone,OV,28791.67
Miechowicz,604,18,Rozszerzone,AI,55015.2
Krochmal,604,12,Rozszerzone,BB,36138.12
Szumiec,604,1,Podstawowe,OV,3083.98
Matura,604,1,Rozszerzone,FB,2990.04
Łabaj,606,4,Podstawowe,AI,46259.42
Sass,606,1,Rozszerzone,AI,11672.25
Zbroja,607,1,Podstawowe,FB,31890.35
Maślach,607,1,Podstawowe,OV,31619.54
Nabiałek,608,1,Podstawowe,HB,58266.18
Radzio,610,23,Rozszerzone,FB,57083.7
Jagiełka,610,3,Rozszerzone,PP,7455.21
Klin,610,6,Premium,OV,14054.4
Morys,610,2,Premium,HB,4590.94
Stoltman,610,1,Podstawowe,FB,2546.36
Kawula,613,2,Rozszerzone,PP,37005.22
Cięciwa,613,1,Rozszerzone,HB,18802.49
Ceynowa,614,14,Premium,FB,32650.66
Szczypek,614,6,Podstawowe,SC,13828.8
Łosiewicz,615,8,Premium,BB,47794.6
Chabior,615,3,Podstawowe,AI,17302.31
Romańczyk,616,7,Premium,BB,69995.9
Nowrot,617,16,Rozszerzone,AI,67296.24
Kik,617,1,Premium,HB,3970.01
Dargacz,618,19,Rozszerzone,AI,48724.74
Kosela,618,5,Podstawowe,BB,13280.8
Toś,619,39,Rozszerzone,BB,73269.3
Jakubaszek,619,5,Rozszerzone,BB,10319.7
Kielich,619,1,Premium,FB,2013.58
Lang,619,2,Podstawowe,HB,4059.74
Cybul,619,2,Podstawowe,OV,4425.1
Kudłacz,620,15,Rozszerzone,PP,53911.35
Smal,620,1,Podstawowe,FB,3139.21
Dąbroś,620,1,Podstawowe,SC,3476.55
Kajstura,620,3,Podstawowe,PP,9379.89
Sumera,620,2,Rozszerzone,AI,7074.72
Kapka,620,2,Premium,FB,7212.58
Fidler,622,5,Podstawowe,SC,14529.73
Wicha,622,19,Podstawowe,SC,52091.25
Kinder,622,3,Premium,HB,9193.6
Kossak,623,49,Premium,AI,89942.44
Hadała,623,13,Premium,HB,21195.46
Czubaszek,623,2,Premium,HB,2934.54
Hajduga,624,1,Rozszerzone,PP,47572.18
Stranc,625,51,Premium,HB,65882.82
Bubak,625,14,Rozszerzone,OV,18436.6
Zawal,625,4,Podstawowe,AI,4709.0
Łuckiewicz,625,11,Podstawowe,HB,14281.85
Kajdan,625,2,Premium,FB,2620.42
Częścik,625,2,Premium,BB,2865.36
Herda,625,1,Premium,BB,1510.56
Linda,626,18,Podstawowe,HB,24666.12
Gietka,626,34,Premium,BB,49954.5
Orpel,626,13,Premium,BB,20617.48
Kasperczak,626,2,Rozszerzone,SC,2968.3
Wons,626,2,Podstawowe,OV,3541.4
Potęga,627,2,Podstawowe,OV,4098.6
Midura,627,26,Rozszerzone,PP,44477.42
Kobak,627,13,Premium,PP,26226.07
Siciarz,627,3,Premium,HB,5701.35
Szkup,627,3,Premium,FB,5066.67
Ośko,627,1,Rozszerzone,AI,1616.64
Małyszek,628,1,Rozszerzone,FB,65339.12
Wyskiel,629,17,Premium,BB,49606.68
Gal,629,7,Rozszerzone,FB,21391.37
Górnisiewicz,629,1,Podstawowe,PP,2951.81
Klaja,629,1,Rozszerzone,HB,3103.56
Zmuda,630,8,Premium,FB,21712.92
Lemiesz,630,6,Rozszerzone,SC,16116.33
Tadych,630,5,Premium,HB,14902.58
Gąszczak,631,21,Rozszerzone,HB,57489.71
Karwan,631,7,Premium,SC,18434.96
Powała,631,2,Rozszerzone,OV,5569.05
Wiese,631,2,Podstawowe,SC,5096.75
Lelito,632,5,Rozszerzone,PP,11988.05
Lesisz,632,4,Podstawowe,AI,9306.76
Węgrzynek,632,19,Rozszerzone,BB,50984.6
Labus,632,1,Podstawowe,FB,2369.61
Kurzydło,632,3,Rozszerzone,OV,7123.02
Kozłowicz,632,1,Premium,FB,2538.0
Ciężka,633,61,Podstawowe,SC,82180.73
Majczyna,633,9,Rozszerzone,AI,15100.42
Herbut,633,4,Rozszerzone,PP,5471.9
Kurzak,633,2,Podstawowe,PP,2896.45
Płodzień,633,3,Rozszerzone,FB,4551.26
Lejk,634,4,Podstawowe,FB,51860.7
Ignatiuk,634,1,Rozszerzone,OV,12960.24
Ciećko,635,16,Rozszerzone,FB,65429.6
Stein,635,1,Premium,PP,4178.42
Rajczak,635,1,Podstawowe,PP,4417.51
Ochab,636,18,Podstawowe,OV,66401.91
Janic,636,1,Rozszerzone,HB,3691.26
Maleszka,636,1,Premium,PP,3524.47
Krakowczyk,636,1,Podstawowe,SC,3434.68
Skwira,637,2,Podstawowe,PP,63782.16
Różak,638,72,Podstawowe,FB,95874.84
Bartel,638,10,Premium,FB,13257.25
Tłuczek,638,19,Premium,BB,24361.9
Brózda,638,2,Rozszerzone,FB,2606.81
Kawula,638,3,Rozszerzone,PP,3930.77
Marosz,639,4,Premium,OV,38807.02
Masłoń,639,2,Podstawowe,AI,20026.37
Kościelak,640,12,Podstawowe,AI,12145.62
Postawa,640,113,Podstawowe,BB,145147.93
Goral,640,61,Podstawowe,AI,65128.17
Marach,640,2,Rozszerzone,FB,1870.51
Kosidło,640,1,Premium,AI,1019.95
Pawlonka,641,65,Podstawowe,HB,91492.05
Zyguła,641,9,Premium,OV,14089.5
Szabla,641,1,Premium,SC,1404.01
Tabak,641,3,Podstawowe,FB,4346.55
Kapinos,641,3,Premium,FB,4769.4
Szaruga,642,5,Premium,FB,54457.03
Sudak,643,41,Rozszerzone,SC,57149.49
Bystroń,643,23,Rozszerzone,PP,37546.12
Kusio,644,17,Premium,HB,31421.27
Dargacz,644,8,Premium,FB,14474.56
Nieroda,645,8,Premium,HB,26526.6
Nowotnik,645,14,Podstawowe,OV,44567.11
Wikło,645,1,Podstawowe,SC,3053.38
Łacina,645,1,Rozszerzone,OV,3171.6
Pyziak,645,1,Rozszerzone,OV,3201.83
Prokopczuk,646,10,Rozszerzone,PP,38761.05
Byra,646,8,Rozszerzone,HB,29665.48
Stawinoga,647,8,Podstawowe,FB,35388.76
Burzawa,647,8,Rozszerzone,AI,34856.84
Ciesiółka,648,26,Premium,FB,70968.3
Przekwas,648,1,Premium,BB,2470.46
Chojak,648,6,Rozszerzone,FB,16335.24
Rohde,648,2,Podstawowe,AI,5032.22
Pniak,649,24,Premium,PP,46733.16
Sobel,649,23,Rozszerzone,FB,47759.15
Wawrzkiewicz,649,1,Podstawowe,BB,2134.07
Szynkiewicz,652,2,Rozszerzone,AI,6167.15
Kulczak,652,12,Podstawowe,BB,37831.86
Westfal,652,4,Premium,BB,12712.14
Wyrwich,652,1,Premium,AI,3405.97
Franc,652,1,Premium,FB,3224.64
Matyjaszek,653,1,Podstawowe,SC,13490.18
Neugebauer,653,2,Premium,BB,27137.61
Kopytko,653,1,Rozszerzone,AI,13575.49
Krzywonos,654,1,Podstawowe,BB,67471.25
Dybka,655,13,Premium,PP,23992.93
Gajzler,655,17,Premium,FB,34326.91
Damps,655,7,Podstawowe,SC,12406.03
Handke,655,11,Premium,AI,20711.02
Domian,655,1,Rozszerzone,OV,1785.34
Zontek,656,26,Rozszerzone,OV,50660.22
Macioł,656,16,Podstawowe,OV,29488.32
Bąbol,657,9,Rozszerzone,FB,47721.6
Stachów,657,3,Podstawowe,AI,16629.12
Ochnio,658,5,Podstawowe,PP,34914.95
Kuza,658,1,Premium,SC,7102.25
Maruszczyk,658,1,Rozszerzone,FB,7280.52
Sobieszczyk,658,1,Premium,OV,7175.83
Lewek,658,2,Premium,SC,14095.14
Bobik,659,1,Premium,FB,52780.14
Nikel,660,34,Rozszerzone,SC,41843.63
Zacharczuk,660,25,Podstawowe,HB,37054.88
Szylar,660,45,Rozszerzone,BB,65420.78
Piątkiewicz,660,2,Rozszerzone,AI,2697.87
Soczówka,660,1,Premium,AI,1529.11
Petrus,661,1,Podstawowe,HB,65521.83
Downar,662,3,Rozszerzone,HB,5481.11
Wygoda,662,19,Premium,PP,36366.29
Rosłoń,662,18,Rozszerzone,AI,30228.57
Kurz,662,11,Premium,SC,21668.29
Sendor,662,1,Premium,FB,2036.1
Bystroń,663,7,Podstawowe,SC,53612.3
Pyś,663,1,Podstawowe,SC,7834.16
Pietraszkiewicz,663,1,Premium,HB,8025.73
Misiaszek,664,11,Podstawowe,OV,22834.24
Tryka,664,8,Podstawowe,FB,17154.64
Kamyk,666,1,Rozszerzone,AI,64960.97
Przekwas,667,2,Podstawowe,HB,58311.97
Jajko,672,17,Podstawowe,PP,26017.48
Jewuła,672,12,Premium,SC,19381.92
Cybul,672,20,Premium,HB,29234.2
Pniak,672,18,Rozszerzone,HB,29115.0
Żynda,672,1,Rozszerzone,AI,1755.89
Wujec,673,1,Podstawowe,AI,3666.89
Piórek,673,17,Podstawowe,AI,64549.51
Pietrusiak,673,2,Premium,HB,7442.36
Szpyt,673,1,Podstawowe,HB,3770.66
Mendak,673,1,Podstawowe,OV,3531.34
Skiepko,674,6,Premium,AI,50942.34
Melaniuk,674,1,Rozszerzone,BB,8441.81
Klupś,675,1,Premium,SC,60061.21
Betka,676,7,Rozszerzone,FB,43086.68
Malon,676,3,Rozszerzone,FB,18751.41
Ptok,677,47,Premium,BB,83214.67
Goliszek,677,3,Podstawowe,HB,4848.47
Łukasiuk,677,1,Podstawowe,PP,1721.84
Chwalisz,677,1,Premium,PP,1898.99
Toś,677,1,Rozszerzone,BB,2028.09
Wilkos,678,4,Premium,PP,48893.54
Ciećko,678,1,Premium,PP,12402.94
Andryszczyk,679,2,Rozszerzone,OV,38394.34
Otremba,681,2,Podstawowe,HB,28709.8
Szabla,682,99,Premium,HB,151830.85
Huczko,682,23,Premium,FB,25147.4
Tekieli,682,5,Rozszerzone,FB,6687.53
Gietka,682,1,Rozszerzone,AI,1100.47
Dmoch,683,6,Rozszerzone,FB,45242.85
Mulawa,683,3,Premium,BB,21787.69
Wojtalik,684,1,Podstawowe,SC,58554.26
Milcarz,685,1,Premium,OV,8844.6
Szwaj,685,2,Rozszerzone,AI,18068.43
Posłuszny,685,2,Premium,BB,18111.87
Tadych,685,2,Premium,AI,17409.27
Szyc,685,1,Rozszerzone,SC,8784.7
Pietrewicz,686,2,Premium,BB,24686.62
Teterycz,686,2,Rozszerzone,PP,25040.36
Hanzel,686,1,Podstawowe,OV,12511.25
Pich,687,1,Podstawowe,SC,32231.76
Kupś,687,1,Premium,BB,32030.56
Skoneczna,688,5,Premium,FB,53472.73
Miszta,688,1,Rozszerzone,FB,10829.52
Milka,688,1,Premium,AI,10774.01
Elsner,690,3,Premium,FB,53674.44
Stasica,691,1,Podstawowe,HB,2598.57
Seweryniak,691,27,Rozszerzone,SC,58400.06
Habdas,691,8,Podstawowe,BB,17632.92
Wiekiera,691,3,Rozszerzone,HB,6779.24
Gordon,691,3,Rozszerzone,FB,7596.44
Ryznar,692,3,Rozszerzone,FB,15378.9
Białach,692,6,Podstawowe,BB,29383.26
Pych,692,4,Podstawowe,HB,20807.56
Maćczak,692,1,Podstawowe,PP,5193.56
Saran,693,1,Rozszerzone,HB,61600.35
Filas,694,1,Premium,PP,57458.47
Franiak,696,4,Rozszerzone,FB,4454.72
Drela,696,22,Rozszerzone,OV,28183.76
Soczówka,696,42,Podstawowe,HB,53342.1
Chojna,696,5,Podstawowe,OV,5978.65
Buszkiewicz,696,25,Premium,PP,32982.5
Janczura,696,2,Premium,OV,2502.34
Wiszowaty,696,4,Rozszerzone,HB,4975.16
Job,696,1,Rozszerzone,PP,1213.03
Siedlarz,697,30,Podstawowe,PP,70849.35
Świerkosz,697,6,Premium,FB,13597.71
Żelasko,699,5,Rozszerzone,FB,21204.28
Solich,699,16,Rozszerzone,BB,61561.36
Pabisiak,700,1,Podstawowe,FB,73737.93
Lemanowicz,701,41,Rozszerzone,OV,84256.23
Syroka,701,1,Rozszerzone,OV,1929.33
Bartuś,701,1,Rozszerzone,AI,1689.84
Krasa,701,2,Rozszerzone,SC,4252.02
Ciemięga,702,168,Rozszerzone,AI,155596.56
Karpik,702,48,Premium,FB,34603.68
Grubba,702,15,Podstawowe,SC,15205.5
Gmurczyk,702,9,Premium,SC,8235.54
Brachman,702,3,Premium,FB,2204.46
Pilarek,703,5,Podstawowe,BB,15212.32
Giec,703,6,Premium,SC,17691.75
Matynia,703,7,Podstawowe,BB,20000.51
Żywica,703,3,Podstawowe,AI,8500.6
Botor,703,2,Rozszerzone,AI,5895.53
Kosowicz,703,2,Podstawowe,PP,5638.81
Szybiak,703,1,Premium,PP,2771.7
Kornet,704,31,Premium,OV,74392.25
Chochół,704,9,Podstawowe,HB,17310.42
Kurda,704,2,Podstawowe,AI,4362.36
Kanarek,704,1,Podstawowe,FB,2074.21
Janke,705,7,Podstawowe,HB,65656.6
Olewniczak,706,1,Rozszerzone,SC,17767.22
Kala,707,16,Rozszerzone,FB,63467.68
Kurbiel,708,3,Premium,BB,18828.12
Stuglik,708,6,Podstawowe,AI,37626.72
Tytko,708,1,Premium,BB,6228.35
Cholewka,708,1,Rozszerzone,AI,6091.03
Pastuła,709,10,Podstawowe,OV,38481.1
Wajer,709,8,Rozszerzone,FB,31559.36
Kuzior,710,6,Rozszerzone,SC,6019.53
Wojtoń,710,129,Podstawowe,HB,150248.24
Oczko,710,24,Podstawowe,FB,27877.8
Graban,710,1,Rozszerzone,FB,889.09
Kukieła,711,2,Rozszerzone,AI,11741.88
Sibiga,711,9,Podstawowe,OV,51505.11
Kudłacik,711,1,Premium,OV,5975.43
Narożny,712,2,Premium,HB,10927.26
Klebba,712,8,Rozszerzone,OV,42224.56
Dziechciarz,712,4,Podstawowe,AI,20255.52
Wabik,713,81,Podstawowe,BB,92390.62
Godzwon,713,16,Rozszerzone,FB,22333.68
Heba,713,15,Premium,SC,16996.72
Lamch,713,15,Premium,HB,16226.77
Kulczak,713,6,Rozszerzone,PP,7591.89
Maciocha,713,1,Podstawowe,AI,1469.47
Martyka,714,5,Rozszerzone,SC,58054.22
Chomiuk,716,6,Premium,HB,26565.33
Teodorowicz,716,9,Podstawowe,HB,40178.74
Janoszka,716,1,Podstawowe,OV,4463.09
Wejman,717,19,Rozszerzone,SC,71422.33
Kaletka,718,10,Rozszerzone,OV,57561.65
Posłuszny,718,1,Rozszerzone,SC,5528.03
Duszczak,718,1,Rozszerzone,OV,5461.68
Drygała,719,1,Premium,HB,66343.37
Faryna,720,52,Rozszerzone,BB,112813.22
Wywiał,720,2,Premium,BB,4132.07
Zbrzeźniak,721,8,Rozszerzone,SC,13241.24
Fleszar,721,40,Podstawowe,OV,65133.4
Filus,721,5,Podstawowe,HB,7978.43
Tabiś,722,14,Premium,AI,43773.45
Hewelt,722,8,Rozszerzone,HB,24581.32
Pasiut,723,2,Rozszerzone,BB,52698.16
Szulim,724,1,Premium,HB,9331.27
Filiks,724,3,Rozszerzone,OV,28018.1
Flieger,727,3,Podstawowe,OV,55037.58
Kobza,728,4,Rozszerzone,PP,51071.56
Połetek,729,5,Rozszerzone,FB,13678.12
Gołofit,729,3,Rozszerzone,SC,8083.52
Krauz,729,17,Podstawowe,FB,46823.52
Związek,729,3,Podstawowe,OV,8059.45
Fleszar,729,1,Rozszerzone,SC,2885.06
Kalota,730,4,Premium,BB,52406.16
Kaluga,730,1,Rozszerzone,PP,12820.79
Brudny,731,3,Premium,OV,63511.11
Opyrchał,733,4,Rozszerzone,OV,14974.36
Wyrwał,733,6,Rozszerzone,BB,23112.84
Kubiaczyk,733,10,Rozszerzone,BB,38994.9
Pałgan,734,1,Rozszerzone,BB,61212.17
Sieczko,735,45,Podstawowe,PP,91037.02
Ostasz,735,4,Podstawowe,BB,6837.62
Rodzeń,735,2,Podstawowe,SC,3506.53
Misiuk,735,2,Premium,BB,3759.67
Picheta,735,1,Rozszerzone,OV,1647.55
Zemanek,736,35,Podstawowe,HB,45918.95
Jajko,736,83,Rozszerzone,SC,103985.72
Żuberek,736,35,Podstawowe,AI,35088.55
Trybała,736,16,Podstawowe,FB,18164.96
Młocek,736,1,Premium,PP,878.78
Gapys,736,1,Premium,OV,1077.88
Cholewka,736,1,Premium,OV,1271.44
Habdas,737,46,Podstawowe,OV,77493.44
Milewczyk,737,2,Rozszerzone,OV,3448.68
Gmurczyk,738,5,Premium,OV,72814.32
Kapciak,739,1,Rozszerzone,HB,22129.13
Gryszkiewicz,740,1,Rozszerzone,AI,59308.35
Gzyl,741,1,Rozszerzone,AI,29634.34
Trybuś,742,1,Podstawowe,HB,62392.39
Makurat,743,53,Rozszerzone,SC,44171.26
Chłąd,743,94,Premium,BB,78297.3
Mazik,743,53,Rozszerzone,OV,51510.17
Prochownik,743,51,Premium,BB,39769.8
Witan,743,22,Premium,HB,25814.14
Tomaszczyk,743,2,Rozszerzone,BB,1453.96
Bisaga,744,10,Podstawowe,SC,31490.75
Wojtyna,745,9,Premium,SC,55871.5
Gumienny,745,4,Premium,AI,24479.26
Augustynek,746,8,Premium,SC,29725.88
Majos,746,7,Rozszerzone,AI,28162.01
Klamka,746,3,Rozszerzone,FB,10893.68
Banyś,746,1,Podstawowe,AI,3888.3
Ambrozik,747,2,Rozszerzone,BB,64700.62
Czylok,748,3,Podstawowe,SC,70229.31
Sarota,749,107,Podstawowe,SC,82590.62
Poreda,749,88,Rozszerzone,FB,69499.32
Faltyn,749,33,Podstawowe,FB,29892.88
Siembab,749,29,Rozszerzone,BB,34147.07
Ważna,749,18,Premium,SC,19049.13
Gumienny,750,28,Rozszerzone,SC,57674.12
Nowotnik,750,14,Rozszerzone,BB,32982.18
Bakalarczyk,751,3,Premium,HB,57385.08
Wielądek,752,1,Rozszerzone,HB,6234.84
Chlipała,752,6,Premium,BB,36549.15
Czuj,752,4,Podstawowe,BB,24188.46
Kozłowicz,753,36,Podstawowe,HB,82577.52
Pilich,753,3,Podstawowe,BB,6264.93
Hyjek,753,7,Rozszerzone,FB,15871.1
Palonek,753,3,Rozszerzone,BB,5921.34
Jośko,754,8,Rozszerzone,PP,29822.4
Romankiewicz,754,9,Premium,AI,29584.35
Baszak,754,2,Rozszerzone,AI,6943.68
Suchenek,755,12,Premium,BB,30796.98
Baumgart,755,5,Premium,HB,12551.62
Cąkała,755,8,Premium,FB,20676.76
Przerwa,755,1,Rozszerzone,SC,2599.43
Tabak,755,3,Podstawowe,SC,8405.06
Prażmo,755,1,Premium,OV,2908.61
Mojsa,756,3,Rozszerzone,HB,12278.7
Kurzaj,756,10,Rozszerzone,PP,41420.0
Sołtan,756,2,Premium,OV,8764.5
Bitner,756,1,Premium,AI,4027.1
Mak,757,1,Podstawowe,HB,60133.0
Ciapa,758,1,Rozszerzone,OV,61668.24
Małyszek,759,7,Rozszerzone,FB,18353.06
Patalas,759,27,Rozszerzone,PP,63974.75
Flisiak,759,4,Rozszerzone,OV,10551.82
Januszko,759,3,Rozszerzone,BB,7254.98
Chlebek,762,50,Rozszerzone,FB,95103.75
Krzywoń,762,1,Premium,BB,1873.52
Moniuszko,763,1,Rozszerzone,AI,6314.14
Pilich,763,6,Rozszerzone,AI,39385.65
Dorobisz,763,3,Podstawowe,PP,19763.03
Skałka,764,6,Podstawowe,PP,38435.91
Młot,764,4,Podstawowe,AI,24505.42
Ksel,765,22,Rozszerzone,PP,56199.33
Job,765,8,Podstawowe,PP,20784.76
Kurzak,765,4,Podstawowe,AI,10533.34
Dziadowicz,765,1,Podstawowe,FB,2304.41
Pierchała,766,3,Podstawowe,BB,58262.41
Dziurdzia,767,4,Podstawowe,FB,38916.6
Pośnik,767,2,Premium,AI,19013.02
Macioł,767,1,Podstawowe,AI,9485.93
Fornalik,769,41,Rozszerzone,PP,48898.65
Toczko,769,41,Podstawowe,FB,46564.11
Imiela,769,25,Rozszerzone,HB,24578.5
Kulisz,769,28,Premium,FB,32753.84
Pazdan,769,4,Premium,PP,5434.6
Kral,770,18,Podstawowe,OV,60058.53
Stranc,770,2,Premium,HB,7614.35
Żołądź,771,1,Podstawowe,HB,1545.95
Dyjach,771,57,Podstawowe,SC,88831.36
Ambrożewicz,771,1,Rozszerzone,OV,1580.85
Gęgotek,771,4,Premium,HB,7287.54
Kik,771,1,Podstawowe,OV,1642.83
Wolańczyk,772,1,Premium,HB,57816.44
Beck,774,17,Podstawowe,OV,27934.4
Dąbkiewicz,774,43,Rozszerzone,FB,65505.77
Kubasiak,774,10,Premium,FB,18529.8
Janka,774,4,Podstawowe,AI,5939.32
Zimniak,774,6,Rozszerzone,SC,8674.8
Uliczka,774,2,Rozszerzone,AI,3514.56
Bubak,775,9,Podstawowe,BB,46985.94
Ferdyn,775,4,Rozszerzone,SC,20365.24
Ograbek,775,2,Rozszerzone,SC,10160.52
Golon,776,39,Rozszerzone,BB,87377.35
Ślimak,776,4,Rozszerzone,AI,7659.86
Tonder,776,9,Premium,SC,16449.16
